file_id,projectGroup,category,smellType,status,tInit,tFinal,first,last,T,days,DBsmell
JD209,JD,Business,IMPLICIT_COLUMNS,0,2017-09-11 23:07:27,2017-12-30 14:45:39,1,1,109 days 15:38:12.000000000,109,True
JD302,JD,Business,IMPLICIT_COLUMNS,0,2017-10-16 11:24:55,2017-12-30 14:45:39,1,1,75 days 03:20:44.000000000,75,True
JD298,JD,Business,IMPLICIT_COLUMNS,0,2017-10-16 11:24:55,2017-12-30 14:45:39,1,1,75 days 03:20:44.000000000,75,True
JD288,JD,Business,IMPLICIT_COLUMNS,0,2017-10-16 11:24:55,2017-12-30 14:45:39,1,1,75 days 03:20:44.000000000,75,True
JD23038,JD,Multimedia,IMPLICIT_COLUMNS,1,2019-01-25 22:56:18,2019-10-09 22:54:26,1,0,256 days 23:58:08.000000000,256,True
JD99218,JD,Library,IMPLICIT_COLUMNS,0,2018-12-23 21:40:04,2019-10-09 07:26:19,1,1,289 days 09:46:15.000000000,289,True
JD5075,JD,Library,IMPLICIT_COLUMNS,0,2011-12-19 11:50:36,2013-01-20 12:23:35,1,1,398 days 00:32:59.000000000,398,True
JD5072,JD,Library,IMPLICIT_COLUMNS,0,2011-12-19 11:50:36,2017-12-01 08:47:15,1,1,2173 days 20:56:39.000000000,2173,True
JD80376,JD,Library,IMPLICIT_COLUMNS,0,2016-09-27 10:11:58,2019-10-02 19:51:41,1,1,1100 days 09:39:43.000000000,1100,True
JD26812,JD,Multimedia,IMPLICIT_COLUMNS,0,2009-05-21 22:38:29,2010-05-20 04:26:52,1,1,363 days 05:48:23.000000000,363,True
JD166721,JD,Library,IMPLICIT_COLUMNS,0,2012-05-06 21:20:51,2019-10-03 15:14:09,0,1,2705 days 17:53:18.000000000,2705,True
JD2008,JD,Library,IMPLICIT_COLUMNS,0,2016-06-15 09:29:39,2019-10-10 12:09:04,1,1,1212 days 02:39:25.000000000,1212,True
JD176035,JD,Library,IMPLICIT_COLUMNS,1,2005-11-28 12:35:15,2018-07-02 16:09:49,1,0,4599 days 03:34:34.000000000,4599,True
JD176134,JD,Library,IMPLICIT_COLUMNS,0,2005-11-28 12:35:15,2006-12-09 21:42:01,1,1,376 days 09:06:46.000000000,376,True
JD176075,JD,Library,IMPLICIT_COLUMNS,0,2005-11-28 12:35:15,2018-07-02 16:09:49,1,1,4599 days 03:34:34.000000000,4599,True
JD176073,JD,Library,IMPLICIT_COLUMNS,1,2005-11-28 12:35:15,2018-07-02 16:09:49,1,0,4599 days 03:34:34.000000000,4599,True
JD73169,JD,Utility,IMPLICIT_COLUMNS,1,2008-09-02 21:20:24,2016-04-25 19:30:26,1,0,2791 days 22:10:02.000000000,2791,True
JD180876,JD,Business,IMPLICIT_COLUMNS,1,2011-01-20 15:34:31,2014-03-10 18:32:26,0,0,1145 days 02:57:55.000000000,1145,True
JD91561,JD,Library,IMPLICIT_COLUMNS,0,2010-12-03 09:19:54,2011-01-12 15:53:39,1,1,40 days 06:33:45.000000000,40,True
JD1145,JD,Library,IMPLICIT_COLUMNS,0,2016-04-11 13:29:10,2019-10-10 12:09:04,0,1,1276 days 22:39:54.000000000,1276,True
JD103025,JD,Library,IMPLICIT_COLUMNS,0,2011-11-02 13:05:45,2014-07-10 09:49:20,0,1,980 days 20:43:35.000000000,980,True
JD91739,JD,Utility,IMPLICIT_COLUMNS,0,2016-08-12 10:07:06,2016-12-12 20:36:21,1,1,122 days 10:29:15.000000000,122,True
JD127091,JD,Library,IMPLICIT_COLUMNS,0,2011-01-03 14:31:36,2013-09-09 10:12:56,0,1,979 days 19:41:20.000000000,979,True
JD131858,JD,Library,IMPLICIT_COLUMNS,0,2011-08-20 13:41:54,2013-09-09 10:12:56,1,1,750 days 20:31:02.000000000,750,True
JD168043,JD,Library,IMPLICIT_COLUMNS,0,2014-03-29 10:52:39,2015-06-20 05:51:07,1,1,447 days 18:58:28.000000000,447,True
JD167624,JD,Utility,IMPLICIT_COLUMNS,0,2007-11-19 17:38:08,2019-08-26 13:40:10,0,1,4297 days 20:02:02.000000000,4297,True
JD23288,JD,Library,IMPLICIT_COLUMNS,0,2013-09-11 20:12:17,2014-10-01 20:48:56,1,1,385 days 00:36:39.000000000,385,True
JP70911,JP,Business,IMPLICIT_COLUMNS,0,2017-06-07 21:21:47,2019-09-14 08:04:14,1,1,828 days 10:42:27.000000000,828,True
JP71110,JP,Business,IMPLICIT_COLUMNS,0,2018-09-10 15:33:59,2019-09-14 08:04:14,1,1,368 days 16:30:15.000000000,368,True
JP70226,JP,Business,IMPLICIT_COLUMNS,0,2017-06-07 21:21:47,2019-09-14 08:04:14,1,1,828 days 10:42:27.000000000,828,True
JP70109,JP,Business,IMPLICIT_COLUMNS,0,2017-06-07 21:21:47,2019-09-14 08:04:14,1,1,828 days 10:42:27.000000000,828,True
JP67992,JP,Business,IMPLICIT_COLUMNS,0,2014-09-08 14:17:39,2015-02-16 22:43:52,1,1,161 days 08:26:13.000000000,161,True
JP68739,JP,Business,IMPLICIT_COLUMNS,0,2015-08-17 13:41:26,2016-07-25 21:28:33,1,1,343 days 07:47:07.000000000,343,True
JP32657,JP,Business,IMPLICIT_COLUMNS,0,2011-11-07 21:22:10,2019-10-08 04:58:18,1,1,2891 days 07:36:08.000000000,2891,True
JP10665,JP,Business,IMPLICIT_COLUMNS,0,2017-10-13 14:23:52,2019-09-16 10:12:39,1,1,702 days 19:48:47.000000000,702,True
JP10667,JP,Business,IMPLICIT_COLUMNS,0,2017-10-13 14:23:52,2019-09-16 10:12:39,1,1,702 days 19:48:47.000000000,702,True
JP5748,JP,Library,IMPLICIT_COLUMNS,0,2015-04-25 15:58:59,2019-09-27 15:52:13,1,1,1615 days 23:53:14.000000000,1615,True
JP5582,JP,Library,IMPLICIT_COLUMNS,0,2015-04-25 15:58:59,2019-09-27 15:52:13,1,1,1615 days 23:53:14.000000000,1615,True
JP56765,JP,Library,IMPLICIT_COLUMNS,0,2011-08-18 21:38:17,2019-10-10 13:41:22,1,1,2974 days 16:03:05.000000000,2974,True
JP791,JP,Library,IMPLICIT_COLUMNS,0,2010-05-31 03:34:34,2013-04-01 08:03:26,1,1,1036 days 04:28:52.000000000,1036,True
JP8269,JP,Library,IMPLICIT_COLUMNS,1,2013-06-12 09:13:01,2015-06-11 13:09:35,1,0,729 days 03:56:34.000000000,729,True
JP8504,JP,Library,IMPLICIT_COLUMNS,1,2014-04-07 10:07:36,2015-06-11 13:09:35,1,0,430 days 03:01:59.000000000,430,True
JP48996,JP,Library,IMPLICIT_COLUMNS,0,2012-04-30 12:10:46,2012-11-27 05:53:48,1,1,210 days 17:43:02.000000000,210,True
JP43176,JP,Library,IMPLICIT_COLUMNS,0,2010-05-27 07:32:59,2012-04-30 12:10:46,1,1,704 days 04:37:47.000000000,704,True
JP12849,JP,Library,IMPLICIT_COLUMNS,0,2014-04-07 14:56:54,2019-10-07 15:03:55,1,1,2009 days 00:07:01.000000000,2009,True
JP12855,JP,Library,IMPLICIT_COLUMNS,0,2014-04-07 14:56:54,2019-10-07 15:03:55,1,1,2009 days 00:07:01.000000000,2009,True
JP22397,JP,Library,IMPLICIT_COLUMNS,1,2017-05-19 11:00:10,2018-03-06 13:24:21,1,0,291 days 02:24:11.000000000,291,True
JP62603,JP,Library,IMPLICIT_COLUMNS,0,2012-03-16 09:15:27,2019-07-03 12:31:16,1,1,2665 days 03:15:49.000000000,2665,True
JP60783,JP,Library,IMPLICIT_COLUMNS,0,2011-09-24 00:59:51,2019-07-03 12:31:16,1,1,2839 days 11:31:25.000000000,2839,True
JP40105,JP,Library,IMPLICIT_COLUMNS,0,2018-05-29 14:21:24,2019-10-07 20:10:51,1,1,496 days 05:49:27.000000000,496,True
JP32047,JP,Library,IMPLICIT_COLUMNS,0,2019-02-12 09:49:15,2019-03-07 13:57:39,1,1,23 days 04:08:24.000000000,23,True
JP26450,JP,Library,IMPLICIT_COLUMNS,0,2018-02-23 08:41:35,2019-06-14 07:47:46,1,1,475 days 23:06:11.000000000,475,True
JP26435,JP,Library,IMPLICIT_COLUMNS,0,2018-02-23 08:41:35,2019-03-07 13:57:39,1,1,377 days 05:16:04.000000000,377,True
JP26426,JP,Library,IMPLICIT_COLUMNS,0,2018-02-23 08:41:35,2019-03-07 13:57:39,1,1,377 days 05:16:04.000000000,377,True
JP26422,JP,Library,IMPLICIT_COLUMNS,0,2018-04-11 16:35:40,2019-06-14 07:47:46,0,1,428 days 15:12:06.000000000,428,True
JP26373,JP,Library,IMPLICIT_COLUMNS,0,2018-02-23 08:41:35,2019-03-07 13:57:39,1,1,377 days 05:16:04.000000000,377,True
JP32382,JP,Library,IMPLICIT_COLUMNS,0,2019-04-11 14:24:27,2019-06-14 07:47:46,1,1,63 days 17:23:19.000000000,63,True
JP32365,JP,Library,IMPLICIT_COLUMNS,0,2019-04-11 14:24:27,2019-06-14 07:47:46,1,1,63 days 17:23:19.000000000,63,True
JP2806,JP,Library,IMPLICIT_COLUMNS,0,2004-02-17 19:53:51,2018-12-15 17:15:13,1,1,5414 days 21:21:22.000000000,5414,True
JP2803,JP,Library,IMPLICIT_COLUMNS,0,2004-02-17 19:53:51,2018-12-15 17:15:13,1,1,5414 days 21:21:22.000000000,5414,True
JP2334,JP,Library,IMPLICIT_COLUMNS,0,2004-02-17 19:53:51,2018-12-15 17:15:13,1,1,5414 days 21:21:22.000000000,5414,True
JP1127,JP,Library,IMPLICIT_COLUMNS,0,2005-10-27 16:38:12,2018-12-15 17:15:13,1,1,4797 days 00:37:01.000000000,4797,True
JP26240,JP,Library,IMPLICIT_COLUMNS,0,2015-01-27 06:59:50,2019-10-10 16:29:13,1,1,1717 days 09:29:23.000000000,1717,True
JP30452,JP,Library,IMPLICIT_COLUMNS,0,2015-11-18 06:38:08,2019-10-10 16:29:13,1,1,1422 days 09:51:05.000000000,1422,True
JP33628,JP,Library,IMPLICIT_COLUMNS,0,2016-05-10 05:46:01,2019-10-10 16:29:13,1,1,1248 days 10:43:12.000000000,1248,True
JP27585,JP,Library,IMPLICIT_COLUMNS,0,2015-03-18 10:05:23,2015-10-23 05:57:32,1,1,218 days 19:52:09.000000000,218,True
JP34282,JP,Library,IMPLICIT_COLUMNS,0,2017-12-12 07:33:36,2019-10-10 16:29:13,1,1,667 days 08:55:37.000000000,667,True
JP19942,JP,Library,IMPLICIT_COLUMNS,0,2017-12-08 11:47:43,2018-02-03 19:13:05,1,1,57 days 07:25:22.000000000,57,True
JP19901,JP,Library,IMPLICIT_COLUMNS,0,2018-01-10 20:41:10,2018-02-03 19:13:05,0,1,23 days 22:31:55.000000000,23,True
JP19992,JP,Library,IMPLICIT_COLUMNS,0,2017-12-08 11:47:43,2018-02-03 19:13:05,1,1,57 days 07:25:22.000000000,57,True
JP19975,JP,Library,IMPLICIT_COLUMNS,0,2017-12-08 11:47:43,2018-02-03 19:13:05,1,1,57 days 07:25:22.000000000,57,True
H11161,H,Business,IMPLICIT_COLUMNS,0,2014-01-27 20:34:46,2019-10-09 18:42:30,1,1,2080 days 22:07:44.000000000,2080,True
H11404,H,Business,IMPLICIT_COLUMNS,0,2015-01-20 20:52:58,2019-10-09 18:42:30,1,1,1722 days 21:49:32.000000000,1722,True
H119108,H,Library,IMPLICIT_COLUMNS,0,2017-06-30 21:26:02,2019-10-08 15:29:59,1,1,829 days 18:03:57.000000000,829,True
H119271,H,Library,IMPLICIT_COLUMNS,0,2019-05-07 16:38:14,2019-10-10 14:49:42,1,1,155 days 22:11:28.000000000,155,True
H120997,H,Library,IMPLICIT_COLUMNS,0,2013-02-13 17:38:26,2019-05-07 10:25:02,1,1,2273 days 16:46:36.000000000,2273,True
H127345,H,Library,IMPLICIT_COLUMNS,0,2013-11-01 17:45:39,2019-10-09 14:33:15,1,1,2167 days 20:47:36.000000000,2167,True
H174166,H,Library,IMPLICIT_COLUMNS,1,2001-11-20 02:29:49,2003-01-03 02:03:25,1,0,408 days 23:33:36.000000000,408,True
H175043,H,Library,IMPLICIT_COLUMNS,0,2003-01-03 02:03:25,2011-08-10 18:59:26,1,1,3141 days 16:56:01.000000000,3141,True
H176046,H,Library,IMPLICIT_COLUMNS,0,2004-06-13 00:15:03,2011-08-10 18:59:26,1,1,2614 days 18:44:23.000000000,2614,True
H177866,H,Library,IMPLICIT_COLUMNS,0,2010-08-21 22:31:06,2011-08-10 18:59:26,0,1,353 days 20:28:20.000000000,353,True
H206665,H,Business,IMPLICIT_COLUMNS,0,2013-03-26 16:13:56,2014-12-05 00:42:27,1,1,618 days 08:28:31.000000000,618,True
H206757,H,Business,IMPLICIT_COLUMNS,0,2013-03-26 16:13:56,2014-12-05 00:42:27,1,1,618 days 08:28:31.000000000,618,True
H283095,H,Library,IMPLICIT_COLUMNS,0,2015-03-14 15:52:59,2018-03-22 07:29:40,1,1,1103 days 15:36:41.000000000,1103,True
H284160,H,Library,IMPLICIT_COLUMNS,0,2015-02-18 08:48:01,2019-10-10 14:45:42,1,1,1695 days 05:57:41.000000000,1695,True
H3357,H,Library,IMPLICIT_COLUMNS,0,2013-07-30 20:36:49,2019-09-17 19:56:04,1,1,2239 days 23:19:15.000000000,2239,True
H3361,H,Library,IMPLICIT_COLUMNS,0,2013-07-30 20:36:49,2019-09-17 19:56:04,1,1,2239 days 23:19:15.000000000,2239,True
H36552,H,Business,IMPLICIT_COLUMNS,0,2015-07-01 14:13:49,2019-10-09 15:49:45,1,1,1561 days 01:35:56.000000000,1561,True
H48089,H,Business,IMPLICIT_COLUMNS,1,2016-01-14 12:10:25,2016-03-11 17:09:18,1,0,57 days 04:58:53.000000000,57,True
H48628,H,Business,IMPLICIT_COLUMNS,0,2016-02-12 10:44:32,2019-10-09 15:49:45,1,1,1335 days 05:05:13.000000000,1335,True
H52774,H,Business,IMPLICIT_COLUMNS,0,2017-06-13 14:55:17,2019-10-10 17:48:16,1,1,849 days 02:52:59.000000000,849,True
H5494,H,Business,IMPLICIT_COLUMNS,0,2012-03-29 22:40:37,2019-10-09 18:42:30,1,1,2749 days 20:01:53.000000000,2749,True
H5501,H,Business,IMPLICIT_COLUMNS,0,2012-03-29 22:40:37,2019-10-09 18:42:30,1,1,2749 days 20:01:53.000000000,2749,True
H55356,H,Business,IMPLICIT_COLUMNS,0,2017-08-21 21:08:41,2019-10-10 17:48:16,1,1,779 days 20:39:35.000000000,779,True
H5606,H,Business,IMPLICIT_COLUMNS,1,2012-03-29 22:40:37,2012-05-10 17:25:16,1,0,41 days 18:44:39.000000000,41,True
H56319,H,Business,IMPLICIT_COLUMNS,0,2017-10-30 14:45:16,2019-10-10 17:48:16,1,1,710 days 03:03:00.000000000,710,True
H5757,H,Library,IMPLICIT_COLUMNS,0,2012-03-11 10:34:47,2019-10-08 09:17:07,1,1,2766 days 22:42:20.000000000,2766,True
H59628,H,Business,IMPLICIT_COLUMNS,0,2018-02-20 16:34:11,2019-10-10 17:48:16,1,1,597 days 01:14:05.000000000,597,True
H64760,H,Business,IMPLICIT_COLUMNS,0,2018-07-29 18:55:28,2019-10-10 17:48:16,1,1,437 days 22:52:48.000000000,437,True
H6526,H,Business,IMPLICIT_COLUMNS,1,2017-01-26 14:16:25,2017-03-02 19:36:29,0,0,35 days 05:20:04.000000000,35,True
H65443,H,Business,IMPLICIT_COLUMNS,0,2018-07-29 18:55:28,2019-10-10 17:48:16,1,1,437 days 22:52:48.000000000,437,True
H71845,H,Business,IMPLICIT_COLUMNS,0,2018-11-10 11:22:48,2019-10-10 17:48:16,1,1,334 days 06:25:28.000000000,334,True
H82736,H,Library,IMPLICIT_COLUMNS,0,2012-01-25 18:38:17,2019-10-10 07:00:52,1,1,2814 days 12:22:35.000000000,2814,True
H85247,H,Business,IMPLICIT_COLUMNS,0,2019-04-05 04:58:49,2019-10-10 17:48:16,1,1,188 days 12:49:27.000000000,188,True
H85778,H,Business,IMPLICIT_COLUMNS,0,2019-05-02 09:28:11,2019-10-10 17:48:16,1,1,161 days 08:20:05.000000000,161,True
H29049,H,Business,IMPLICIT_COLUMNS,0,2017-03-03 12:13:13,2018-03-01 03:52:31,1,0,362 days 15:39:18.000000000,362,True
H5587,H,Business,IMPLICIT_COLUMNS,0,2014-01-27 20:34:46,2018-10-18 16:55:35,0,1,1724 days 20:20:49.000000000,1724,True
H6245,H,Business,IMPLICIT_COLUMNS,0,2017-08-02 22:59:23,2018-10-18 16:55:35,1,1,441 days 17:56:12.000000000,441,True
H176664,H,Library,IMPLICIT_COLUMNS,0,2008-04-04 01:39:53,2008-12-07 23:34:40,0,1,247 days 21:54:47.000000000,247,True
H279713,H,Library,IMPLICIT_COLUMNS,0,2010-07-14 12:45:10,2011-03-25 16:00:25,1,0,254 days 03:15:15.000000000,254,True
H100317,H,Library,IMPLICIT_COLUMNS,0,2010-06-03 04:22:10,2012-09-17 20:15:59,1,1,837 days 15:53:49.000000000,837,True
H101675,H,Library,IMPLICIT_COLUMNS,0,2011-03-14 14:57:52,2012-09-17 20:15:59,1,1,553 days 05:18:07.000000000,553,True
H66461,H,Library,IMPLICIT_COLUMNS,0,2008-06-03 14:57:55,2012-09-17 20:15:59,1,1,1567 days 05:18:04.000000000,1567,True
H114757,H,Library,IMPLICIT_COLUMNS,0,2019-03-02 14:38:36,2019-04-02 20:51:00,1,1,31 days 06:12:24.000000000,31,True
H101300,H,Library,IMPLICIT_COLUMNS,0,2018-10-01 12:30:45,2019-02-11 16:34:50,1,1,133 days 04:04:05.000000000,133,True
H278790,H,Library,IMPLICIT_COLUMNS,0,2009-02-23 14:35:01,2010-03-04 15:19:34,1,1,374 days 00:44:33.000000000,374,True
H278792,H,Library,IMPLICIT_COLUMNS,0,2009-02-23 14:35:01,2010-03-04 15:19:34,1,1,374 days 00:44:33.000000000,374,True
H279132,H,Library,IMPLICIT_COLUMNS,0,2009-08-05 12:32:39,2010-03-04 15:19:34,1,1,211 days 02:46:55.000000000,211,True
H149155,H,Business,IMPLICIT_COLUMNS,1,2007-12-12 13:43:29,2009-11-24 00:50:01,0,0,712 days 11:06:32.000000000,712,True
H149223,H,Business,IMPLICIT_COLUMNS,0,2007-12-12 13:43:29,2011-05-12 12:59:55,0,1,1246 days 23:16:26.000000000,1246,True
H59630,H,Business,IMPLICIT_COLUMNS,0,2018-02-20 16:34:11,2018-06-17 13:21:39,1,1,116 days 20:47:28.000000000,116,True
H149510,H,Business,IMPLICIT_COLUMNS,0,2007-12-12 13:43:29,2009-11-24 00:50:01,0,1,712 days 11:06:32.000000000,712,True
H149151,H,Business,IMPLICIT_COLUMNS,0,2007-12-12 13:43:29,2008-11-10 20:44:00,0,1,334 days 07:00:31.000000000,334,True
H52479,H,Business,IMPLICIT_COLUMNS,0,2017-06-13 14:55:17,2017-08-21 21:08:41,1,1,69 days 06:13:24.000000000,69,True
A30488,A,Utility,FEAR_OF_THE_UNKNOWN,1,2011-02-15 08:34:10,2011-05-08 11:47:32,1,0,82 days 03:13:22.000000000,82,True
A30824,A,Utility,FEAR_OF_THE_UNKNOWN,0,2012-06-26 20:24:51,2015-12-28 07:49:03,0,1,1279 days 11:24:12.000000000,1279,True
A15558,A,Multimedia,FEAR_OF_THE_UNKNOWN,0,2018-09-08 13:52:16,2019-10-09 10:09:04,1,1,395 days 20:16:48.000000000,395,True
A14490,A,Multimedia,FEAR_OF_THE_UNKNOWN,0,2015-05-19 09:58:38,2019-10-09 10:09:04,1,1,1604 days 00:10:26.000000000,1604,True
A46501,A,Library,FEAR_OF_THE_UNKNOWN,0,2018-04-26 15:27:34,2019-10-06 08:52:12,0,1,527 days 17:24:38.000000000,527,True
A46468,A,Library,FEAR_OF_THE_UNKNOWN,0,2015-11-23 08:33:31,2019-10-06 08:52:12,1,1,1413 days 00:18:41.000000000,1413,True
A46558,A,Library,FEAR_OF_THE_UNKNOWN,0,2018-04-26 15:27:34,2019-10-06 08:52:12,0,1,527 days 17:24:38.000000000,527,True
A7557,A,Utility,FEAR_OF_THE_UNKNOWN,0,2018-11-24 22:51:02,2019-10-08 20:15:55,1,1,317 days 21:24:53.000000000,317,True
A7553,A,Utility,FEAR_OF_THE_UNKNOWN,0,2018-11-24 22:51:02,2019-10-08 20:15:55,1,1,317 days 21:24:53.000000000,317,True
A5520,A,Business,FEAR_OF_THE_UNKNOWN,0,2015-12-08 10:03:03,2018-06-15 14:41:46,1,1,920 days 04:38:43.000000000,920,True
A44174,A,Utility,FEAR_OF_THE_UNKNOWN,0,2017-06-25 11:39:12,2019-09-26 12:51:28,1,1,823 days 01:12:16.000000000,823,True
A50102,A,Multimedia,FEAR_OF_THE_UNKNOWN,1,2017-12-24 00:07:08,2019-10-09 12:32:10,1,0,654 days 12:25:02.000000000,654,True
A49923,A,Multimedia,FEAR_OF_THE_UNKNOWN,1,2017-12-24 00:07:08,2019-10-09 12:32:10,0,0,654 days 12:25:02.000000000,654,True
A48564,A,Utility,FEAR_OF_THE_UNKNOWN,0,2013-04-20 13:52:59,2015-10-29 12:05:08,1,1,921 days 22:12:09.000000000,921,True
A38874,A,Library,FEAR_OF_THE_UNKNOWN,0,2014-06-17 15:50:30,2019-10-10 13:13:11,1,1,1940 days 21:22:41.000000000,1940,True
A38087,A,Library,FEAR_OF_THE_UNKNOWN,1,2014-06-17 15:50:30,2016-12-06 13:54:54,1,0,902 days 22:04:24.000000000,902,True
A38663,A,Library,FEAR_OF_THE_UNKNOWN,0,2014-06-17 15:50:30,2019-10-10 13:13:11,1,1,1940 days 21:22:41.000000000,1940,True
A38659,A,Library,FEAR_OF_THE_UNKNOWN,0,2014-06-17 15:50:30,2019-10-10 13:13:11,1,1,1940 days 21:22:41.000000000,1940,True
A43643,A,Library,FEAR_OF_THE_UNKNOWN,0,2013-12-10 05:57:55,2019-10-09 20:47:09,0,1,2129 days 14:49:14.000000000,2129,True
A35358,A,Business,FEAR_OF_THE_UNKNOWN,0,2013-06-21 20:15:18,2019-10-03 11:12:40,1,1,2294 days 14:57:22.000000000,2294,True
A39857,A,Utility,FEAR_OF_THE_UNKNOWN,0,2014-03-08 15:59:59,2014-09-14 22:10:24,1,1,190 days 06:10:25.000000000,190,True
A39732,A,Utility,FEAR_OF_THE_UNKNOWN,0,2014-03-08 15:59:59,2014-09-14 22:10:24,0,1,190 days 06:10:25.000000000,190,True
A55033,A,Utility,FEAR_OF_THE_UNKNOWN,0,2014-06-07 23:57:04,2014-08-07 00:00:00,1,0,60 days 00:02:56.000000000,60,True
A41885,A,Utility,FEAR_OF_THE_UNKNOWN,0,2015-01-26 16:48:58,2019-09-26 12:51:28,1,1,1703 days 20:02:30.000000000,1703,True
A41889,A,Utility,FEAR_OF_THE_UNKNOWN,0,2015-01-26 16:48:58,2019-09-26 12:51:28,1,1,1703 days 20:02:30.000000000,1703,True
A42174,A,Utility,FEAR_OF_THE_UNKNOWN,1,2015-08-19 15:02:40,2016-09-28 23:19:58,1,0,406 days 08:17:18.000000000,406,True
A4143,A,Utility,FEAR_OF_THE_UNKNOWN,0,2018-03-10 19:37:46,2019-10-08 20:15:55,0,1,577 days 00:38:09.000000000,577,True
A5719,A,Utility,FEAR_OF_THE_UNKNOWN,0,2017-03-27 13:57:59,2018-03-10 19:37:46,1,1,348 days 05:39:47.000000000,348,True
A5716,A,Utility,FEAR_OF_THE_UNKNOWN,0,2017-03-27 13:57:59,2018-03-10 19:37:46,1,1,348 days 05:39:47.000000000,348,True
JD94641,JD,Library,FEAR_OF_THE_UNKNOWN,0,2014-03-05 23:39:55,2019-07-07 10:48:02,0,1,1949 days 11:08:07.000000000,1949,True
JD51829,JD,Library,FEAR_OF_THE_UNKNOWN,0,2015-05-13 14:45:19,2019-08-22 09:03:36,1,1,1561 days 18:18:17.000000000,1561,True
JD138165,JD,Library,FEAR_OF_THE_UNKNOWN,0,2016-07-18 12:46:14,2019-09-27 08:15:12,0,1,1165 days 19:28:58.000000000,1165,True
JD73169,JD,Utility,FEAR_OF_THE_UNKNOWN,1,2012-10-30 21:25:59,2016-04-25 19:30:26,0,0,1272 days 22:04:27.000000000,1272,True
JP70261,JP,Business,FEAR_OF_THE_UNKNOWN,0,2017-06-07 21:21:47,2019-09-14 08:04:14,1,1,828 days 10:42:27.000000000,828,True
JP70259,JP,Business,FEAR_OF_THE_UNKNOWN,0,2017-06-07 21:21:47,2019-09-14 08:04:14,1,1,828 days 10:42:27.000000000,828,True
JP61880,JP,Library,FEAR_OF_THE_UNKNOWN,0,2017-03-17 05:59:47,2019-10-04 02:49:54,1,1,930 days 20:50:07.000000000,930,True
H119271,H,Library,FEAR_OF_THE_UNKNOWN,0,2019-05-07 16:38:14,2019-10-10 14:49:42,1,1,155 days 22:11:28.000000000,155,True
H88890,H,Library,FEAR_OF_THE_UNKNOWN,0,2012-05-15 17:27:55,2012-09-17 20:15:59,0,1,125 days 02:48:04.000000000,125,True
H114757,H,Library,FEAR_OF_THE_UNKNOWN,0,2019-03-02 14:38:36,2019-04-02 20:51:00,1,1,31 days 06:12:24.000000000,31,True
H101300,H,Library,FEAR_OF_THE_UNKNOWN,0,2018-10-01 12:30:45,2019-02-11 16:34:50,1,1,133 days 04:04:05.000000000,133,True
A54309,A,Library,LongMethod,0,2015-07-01 09:56:20,2019-08-08 08:22:22,1,1,1498 days 22:26:02.000000000,1498,False
A34864,A,Multimedia,LongMethod,1,2015-10-11 17:39:40,2019-10-08 13:13:17,1,0,1457 days 19:33:37.000000000,1457,False
A34865,A,Multimedia,LongMethod,0,2015-10-11 17:39:40,2019-10-08 13:13:17,1,1,1457 days 19:33:37.000000000,1457,False
A34866,A,Multimedia,LongMethod,0,2015-10-11 17:39:40,2019-10-08 13:13:17,1,1,1457 days 19:33:37.000000000,1457,False
A30488,A,Utility,LongMethod,1,2014-04-25 06:58:39,2014-10-21 20:56:39,0,0,179 days 13:58:00.000000000,179,False
A22939,A,Library,LongMethod,1,2013-04-14 20:00:40,2017-04-20 02:54:41,1,0,1466 days 06:54:01.000000000,1466,False
A30363,A,Utility,LongMethod,0,2014-07-22 07:56:11,2015-12-28 07:49:03,0,1,523 days 23:52:52.000000000,523,False
A30809,A,Utility,LongMethod,1,2013-12-16 07:46:49,2015-12-28 07:49:03,0,0,742 days 00:02:14.000000000,742,False
A31043,A,Utility,LongMethod,0,2012-06-26 20:24:51,2015-12-28 07:49:03,1,1,1279 days 11:24:12.000000000,1279,False
A30825,A,Utility,LongMethod,0,2014-04-25 06:58:39,2015-12-28 07:49:03,0,1,612 days 00:50:24.000000000,612,False
A30824,A,Utility,LongMethod,1,2012-02-08 19:34:46,2014-10-21 20:56:39,1,0,986 days 01:21:53.000000000,986,False
A31130,A,Utility,LongMethod,1,2012-09-24 20:30:51,2014-04-25 06:58:39,1,0,577 days 10:27:48.000000000,577,False
A14490,A,Multimedia,LongMethod,0,2015-05-19 09:58:38,2019-10-09 10:09:04,1,1,1604 days 00:10:26.000000000,1604,False
A61902,A,Library,LongMethod,0,2018-04-05 03:55:05,2019-05-19 12:55:52,1,1,409 days 09:00:47.000000000,409,False
A28037,A,Library,LongMethod,0,2018-03-23 00:00:04,2019-10-03 09:00:45,0,1,559 days 09:00:41.000000000,559,False
A35241,A,Library,LongMethod,0,2018-12-06 22:39:27,2019-10-03 09:00:45,0,1,300 days 10:21:18.000000000,300,False
A46492,A,Library,LongMethod,1,2016-04-30 08:42:17,2018-04-26 15:27:34,0,0,726 days 06:45:17.000000000,726,False
A46501,A,Library,LongMethod,0,2018-04-26 15:27:34,2019-10-06 08:52:12,0,1,527 days 17:24:38.000000000,527,False
A46468,A,Library,LongMethod,1,2015-11-23 08:33:31,2019-10-06 08:52:12,1,0,1413 days 00:18:41.000000000,1413,False
A86,A,Utility,LongMethod,1,2015-07-09 09:22:49,2018-07-02 05:54:51,1,0,1088 days 20:32:02.000000000,1088,False
